GeneSym	GeneID	GrantCount	WeightSum	CumulProbCounts	CumulProbWeightSum
LOC151760	151760	3	0.000000	0.150657	0.000349
LOC152225	152225	4	0.000000	0.210647	0.000349
LOC153684	153684	8	0.000000	0.357666	0.000349
LOC153910	153910	3	0.000000	0.150657	0.000349
LOC154449	154449	10	0.106249	0.395594	0.007935
LOC154761	154761	3	0.000000	0.150657	0.000349
LOC154872	154872	3	0.000000	0.150657	0.000349
LOC155060	155060	11	0.000000	0.414531	0.000349
LOC157273	157273	115	0.582104	0.931791	0.041910
LOC158435	158435	3	0.000000	0.150657	0.000349
LOC1720	1720	2	0.000000	0.090667	0.000349
LOC220729	220729	3	0.000000	0.150657	0.000349
LOC221946	221946	3	0.000000	0.150657	0.000349
LOC253044	253044	3	0.000000	0.150657	0.000349
LOC253805	253805	3	0.000000	0.150657	0.000349
LOC254896	254896	3	0.000000	0.150657	0.000349
LOC255177	255177	3	0.000000	0.150657	0.000349
LOC255308	255308	14	0.000000	0.467785	0.000349
LOC257396	257396	5	0.000000	0.270637	0.000349
LOC2748	2748	1	0.672414	0.030678	0.048358
LOC283038	283038	3	0.000000	0.150657	0.000349
LOC283177	283177	3	0.000000	0.150657	0.000349
LOC283214	283214	3	0.000000	0.150657	0.000349
LOC283332	283332	3	0.000000	0.150657	0.000349
LOC283352	283352	3	0.000000	0.150657	0.000349
LOC283387	283387	3	0.000000	0.150657	0.000349
LOC283435	283435	3	0.000000	0.150657	0.000349
LOC283440	283440	3	0.009632	0.150657	0.001037
LOC283575	283575	5	0.000000	0.270637	0.000349
LOC283585	283585	3	0.000000	0.150657	0.000349
LOC283665	283665	3	0.000000	0.150657	0.000349
LOC283682	283682	3	0.000000	0.150657	0.000349
LOC283683	283683	3	0.000000	0.150657	0.000349
LOC283693	283693	3	0.000000	0.150657	0.000349
LOC283710	283710	9	0.438458	0.376630	0.031654
LOC283731	283731	3	0.000000	0.150657	0.000349
LOC283788	283788	4	0.000000	0.210647	0.000349
LOC283856	283856	3	0.000000	0.150657	0.000349
LOC283861	283861	3	0.000000	0.150657	0.000349
LOC283887	283887	3	0.000000	0.150657	0.000349
LOC283914	283914	3	0.000000	0.150657	0.000349
LOC283922	283922	3	0.000000	0.150657	0.000349
LOC284009	284009	3	0.000000	0.150657	0.000349
LOC284048	284048	3	0.024931	0.150657	0.002130
LOC284244	284244	3	0.000000	0.150657	0.000349
LOC284263	284263	3	0.000000	0.150657	0.000349
LOC284294	284294	81	0.000050	0.889411	0.000353
LOC284379	284379	3	0.000000	0.150657	0.000349
LOC284395	284395	14	0.000000	0.467785	0.000349
LOC284412	284412	3	0.000000	0.150657	0.000349
LOC284570	284570	3	0.000000	0.150657	0.000349
LOC284578	284578	3	0.000000	0.150657	0.000349
LOC284600	284600	3	0.000000	0.150657	0.000349
LOC284632	284632	3	0.000000	0.150657	0.000349
LOC284648	284648	3	0.000000	0.150657	0.000349
LOC284661	284661	3	0.000000	0.150657	0.000349
LOC284788	284788	3	0.000000	0.150657	0.000349
LOC284798	284798	3	0.000000	0.150657	0.000349
LOC284825	284825	4	0.000000	0.210647	0.000349
LOC284837	284837	3	0.000000	0.150657	0.000349
LOC284898	284898	3	0.000000	0.150657	0.000349
LOC284912	284912	3	0.000000	0.150657	0.000349
LOC284930	284930	4	0.000000	0.210647	0.000349
LOC284933	284933	3	0.000000	0.150657	0.000349
LOC285000	285000	3	0.000000	0.150657	0.000349
LOC285074	285074	5	0.000000	0.270637	0.000349
LOC285232	285232	2	0.279110	0.090667	0.020277
LOC285389	285389	3	0.000000	0.150657	0.000349
LOC285556	285556	8	0.006625	0.357666	0.000822
LOC285593	285593	8	0.000000	0.357666	0.000349
LOC285626	285626	64	0.016393	0.852737	0.001520
LOC285627	285627	3	0.000000	0.150657	0.000349
LOC285629	285629	1	0.000000	0.030678	0.000349
LOC285692	285692	3	0.000000	0.150657	0.000349
LOC285696	285696	9	0.552602	0.376630	0.039803
LOC285740	285740	4	0.001747	0.210647	0.000474
LOC285768	285768	3	0.000000	0.150657	0.000349
LOC285835	285835	3	0.000000	0.150657	0.000349
LOC285847	285847	3	0.000000	0.150657	0.000349
LOC286083	286083	55	0.352822	0.824411	0.025540
LOC286094	286094	3	0.000000	0.150657	0.000349
LOC286121	286121	3	0.000000	0.150657	0.000349
LOC286177	286177	3	0.000000	0.150657	0.000349
LOC286189	286189	3	0.000000	0.150657	0.000349
LOC286238	286238	7	0.000000	0.338702	0.000349
LOC286359	286359	3	0.000000	0.150657	0.000349
LOC286370	286370	3	0.000000	0.150657	0.000349
LOC338620	338620	3	0.000000	0.150657	0.000349
LOC338667	338667	3	0.000000	0.150657	0.000349
LOC338694	338694	3	0.000000	0.150657	0.000349
LOC338797	338797	39	0.000000	0.746917	0.000349
LOC338963	338963	3	0.000000	0.150657	0.000349
LOC339059	339059	3	0.000000	0.150657	0.000349
LOC339166	339166	3	0.000000	0.150657	0.000349
LOC339192	339192	3	0.000000	0.150657	0.000349
LOC339260	339260	3	0.000000	0.150657	0.000349
LOC339298	339298	3	0.000000	0.150657	0.000349
LOC339352	339352	2	0.000000	0.090667	0.000349
LOC339468	339468	3	0.000000	0.150657	0.000349
LOC339529	339529	14	0.013004	0.467785	0.001278
LOC339539	339539	3	0.000000	0.150657	0.000349
LOC339568	339568	22	0.618187	0.590082	0.044486
LOC339593	339593	19	0.024549	0.547785	0.002102
LOC339622	339622	3	0.000000	0.150657	0.000349
LOC339666	339666	3	0.000000	0.150657	0.000349
LOC339685	339685	3	0.000000	0.150657	0.000349
LOC339803	339803	3	0.000000	0.150657	0.000349
LOC339807	339807	3	0.000000	0.150657	0.000349
LOC339862	339862	3	0.000000	0.150657	0.000349
LOC339874	339874	3	0.000000	0.150657	0.000349
LOC339975	339975	8	0.000000	0.357666	0.000349
LOC339978	339978	3	0.000000	0.150657	0.000349
LOC339988	339988	3	0.000000	0.150657	0.000349
LOC340017	340017	3	0.000000	0.150657	0.000349
LOC340074	340074	3	0.000000	0.150657	0.000349
LOC340090	340090	3	0.000000	0.150657	0.000349
LOC340107	340107	3	0.000000	0.150657	0.000349
LOC340113	340113	3	0.000000	0.150657	0.000349
LOC340178	340178	3	0.000000	0.150657	0.000349
LOC340268	340268	9	0.045451	0.376630	0.003595
LOC340340	340340	3	0.000000	0.150657	0.000349
LOC340357	340357	3	0.000000	0.150657	0.000349
LOC340581	340581	3	0.000000	0.150657	0.000349
LOC343052	343052	28	1.427786	0.657881	0.102289
LOC344382	344382	5	0.000000	0.270637	0.000349
LOC345571	345571	4	0.000000	0.210647	0.000349
LOC347097	347097	1	0.000000	0.030678	0.000349
LOC347715	347715	3	0.024931	0.150657	0.002130
LOC348958	348958	1	0.000000	0.030678	0.000349
LOC349160	349160	14	0.000008	0.467785	0.000350
LOC359819	359819	2	0.000000	0.090667	0.000349
LOC374890	374890	3	0.000000	0.150657	0.000349
LOC375196	375196	3	0.000000	0.150657	0.000349
LOC387720	387720	3	0.000000	0.150657	0.000349
LOC387810	387810	3	0.000000	0.150657	0.000349
LOC387869	387869	4	0.000000	0.210647	0.000349
LOC387939	387939	4	0.000000	0.210647	0.000349
LOC388282	388282	3	0.000000	0.150657	0.000349
LOC388436	388436	10	0.000000	0.395594	0.000349
LOC388456	388456	3	0.000000	0.150657	0.000349
LOC388692	388692	3	0.000000	0.150657	0.000349
LOC388813	388813	9	0.000000	0.376630	0.000349
LOC388882	388882	3	0.000000	0.150657	0.000349
LOC389199	389199	3	0.000000	0.150657	0.000349
LOC389247	389247	3	0.000000	0.150657	0.000349
LOC389332	389332	5	0.059471	0.270637	0.004596
LOC389641	389641	12	0.016893	0.432283	0.001556
LOC389765	389765	3	0.000000	0.150657	0.000349
LOC389831	389831	3	0.000000	0.150657	0.000349
LOC389834	389834	3	0.000000	0.150657	0.000349
LOC389895	389895	1	0.000000	0.030678	0.000349
LOC389906	389906	3	0.000000	0.150657	0.000349
LOC390617	390617	1	0.074872	0.030678	0.005695
LOC390705	390705	3	0.000000	0.150657	0.000349
LOC390843	390843	4	0.000000	0.210647	0.000349
LOC390956	390956	14	0.000000	0.467785	0.000349
LOC390998	390998	5	0.924598	0.270637	0.066363
LOC391383	391383	4	0.000000	0.210647	0.000349
LOC391741	391741	4	0.000000	0.210647	0.000349
LOC391834	391834	2	0.059471	0.090667	0.004596
LOC392187	392187	3	0.000000	0.150657	0.000349
LOC392196	392196	3	0.000000	0.150657	0.000349
LOC392364	392364	3	0.000000	0.150657	0.000349
LOC392787	392787	1	0.115233	0.030678	0.008577
LOC393076	393076	3	0.000000	0.150657	0.000349
LOC399715	399715	11	0.000000	0.414531	0.000349
LOC399815	399815	3	0.000000	0.150657	0.000349
LOC399884	399884	3	0.000000	0.150657	0.000349
LOC399886	399886	7	0.000000	0.338702	0.000349
LOC399900	399900	3	0.000000	0.150657	0.000349
LOC400043	400043	4	0.000000	0.210647	0.000349
LOC400511	400511	17	0.000000	0.518585	0.000349
LOC400548	400548	3	0.000000	0.150657	0.000349
LOC400568	400568	3	0.000000	0.150657	0.000349
LOC400590	400590	3	0.000000	0.150657	0.000349
LOC400620	400620	3	0.000000	0.150657	0.000349
LOC400622	400622	3	0.000000	0.150657	0.000349
LOC400654	400654	3	0.000000	0.150657	0.000349
LOC400655	400655	3	0.000000	0.150657	0.000349
LOC400661	400661	3	0.000000	0.150657	0.000349
LOC400682	400682	5	0.000000	0.270637	0.000349
LOC400684	400684	6	0.021175	0.319738	0.001861
LOC400685	400685	3	0.000000	0.150657	0.000349
LOC400707	400707	3	0.000000	0.150657	0.000349
LOC400748	400748	3	0.000000	0.150657	0.000349
LOC400750	400750	1	0.000000	0.030678	0.000349
LOC400756	400756	3	0.000000	0.150657	0.000349
LOC400768	400768	3	0.000000	0.150657	0.000349
LOC400794	400794	21	0.990889	0.576985	0.071096
LOC400867	400867	1	0.000008	0.030678	0.000350
LOC400927	400927	2	0.000000	0.090667	0.000349
LOC400940	400940	2	0.000000	0.090667	0.000349
LOC400958	400958	3	0.000000	0.150657	0.000349
LOC400997	400997	3	0.000000	0.150657	0.000349
LOC401010	401010	3	0.000000	0.150657	0.000349
LOC401021	401021	3	0.000000	0.150657	0.000349
LOC401040	401040	3	0.000000	0.150657	0.000349
LOC401098	401098	3	0.000000	0.150657	0.000349
LOC401127	401127	3	0.000000	0.150657	0.000349
LOC401131	401131	3	0.000000	0.150657	0.000349
LOC401134	401134	3	0.000000	0.150657	0.000349
LOC401176	401176	3	0.000000	0.150657	0.000349
LOC401177	401177	3	0.000000	0.150657	0.000349
LOC401220	401220	3	0.000000	0.150657	0.000349
LOC401296	401296	3	0.000000	0.150657	0.000349
LOC401312	401312	3	0.000000	0.150657	0.000349
LOC401317	401317	3	0.000000	0.150657	0.000349
LOC401320	401320	3	0.000000	0.150657	0.000349
LOC401357	401357	3	0.000000	0.150657	0.000349
LOC401400	401400	1	0.000000	0.030678	0.000349
LOC401442	401442	2	0.000000	0.090667	0.000349
LOC401463	401463	3	0.000000	0.150657	0.000349
LOC401490	401490	3	0.000000	0.150657	0.000349
LOC401589	401589	3	0.000000	0.150657	0.000349
LOC401767	401767	4	0.000000	0.210647	0.000349
LOC401864	401864	9	0.000000	0.376630	0.000349
LOC402192	402192	1	0.000008	0.030678	0.000350
LOC402329	402329	3	0.000000	0.150657	0.000349
LOC407835	407835	3	0.000000	0.150657	0.000349
LOC414300	414300	3	0.000000	0.150657	0.000349
LOC439933	439933	3	0.000000	0.150657	0.000349
LOC439951	439951	3	0.000000	0.150657	0.000349
LOC440028	440028	3	0.000000	0.150657	0.000349
LOC440040	440040	3	0.000000	0.150657	0.000349
LOC440047	440047	2	0.000000	0.090667	0.000349
LOC440117	440117	3	0.000000	0.150657	0.000349
LOC440173	440173	3	0.000000	0.150657	0.000349
LOC440181	440181	4	0.000000	0.210647	0.000349
LOC440313	440313	3	0.000000	0.150657	0.000349
LOC440330	440330	3	0.000000	0.150657	0.000349
LOC440346	440346	3	0.000000	0.150657	0.000349
LOC440353	440353	2	0.000000	0.090667	0.000349
LOC440386	440386	3	0.000000	0.150657	0.000349
LOC440416	440416	5	0.000000	0.270637	0.000349
LOC440434	440434	9	0.000000	0.376630	0.000349
LOC440446	440446	3	0.000000	0.150657	0.000349
LOC440461	440461	3	0.000000	0.150657	0.000349
LOC440570	440570	3	0.000000	0.150657	0.000349
LOC440600	440600	3	0.000000	0.150657	0.000349
LOC440602	440602	3	0.000000	0.150657	0.000349
LOC440683	440683	1	0.884711	0.030678	0.063515
LOC440700	440700	3	0.000000	0.150657	0.000349
LOC440704	440704	3	0.000000	0.150657	0.000349
LOC440786	440786	9	0.000003	0.376630	0.000350
LOC440864	440864	3	0.000000	0.150657	0.000349
LOC440895	440895	6	2.346356	0.319738	0.167872
LOC440896	440896	3	0.000000	0.150657	0.000349
LOC440934	440934	3	0.000000	0.150657	0.000349
LOC441025	441025	3	0.000000	0.150657	0.000349
LOC441052	441052	3	0.000000	0.150657	0.000349
LOC441081	441081	2	0.000000	0.090667	0.000349
LOC441086	441086	3	0.000000	0.150657	0.000349
LOC441178	441178	3	0.000000	0.150657	0.000349
LOC441204	441204	3	0.000000	0.150657	0.000349
LOC441239	441239	3	0.000000	0.150657	0.000349
LOC441242	441242	3	0.000000	0.150657	0.000349
LOC441259	441259	3	0.000000	0.150657	0.000349
LOC441268	441268	3	0.000000	0.150657	0.000349
LOC441455	441455	3	0.000000	0.150657	0.000349
LOC441528	441528	3	0.000000	0.150657	0.000349
LOC441601	441601	3	0.000000	0.150657	0.000349
LOC441722	441722	1	0.001747	0.030678	0.000474
LOC441750	441750	4	0.000000	0.210647	0.000349
LOC442017	442017	4	0.000000	0.210647	0.000349
LOC442028	442028	3	0.000000	0.150657	0.000349
LOC442132	442132	4	0.000000	0.210647	0.000349
LOC442318	442318	4	0.000000	0.210647	0.000349
LOC442320	442320	5	0.000000	0.270637	0.000349
LOC442427	442427	26	0.671674	0.637242	0.048305
LOC442497	442497	2	0.000000	0.090667	0.000349
LOC442603	442603	3	0.332058	0.150657	0.024057
LOC493754	493754	9	1.150015	0.376630	0.082457
LOC494127	494127	3	0.000000	0.150657	0.000349
LOC494141	494141	3	0.000000	0.150657	0.000349
LOC494150	494150	3	0.000000	0.150657	0.000349
LOC541467	541467	3	0.000000	0.150657	0.000349
LOC541472	541472	3	0.000000	0.150657	0.000349
LOC541473	541473	3	0.000000	0.150657	0.000349
LOC550113	550113	3	0.000000	0.150657	0.000349
LOC553103	553103	124	0.285264	0.939266	0.020716
LOC554174	554174	3	0.000000	0.150657	0.000349
LOC554206	554206	3	0.000000	0.150657	0.000349
LOC554207	554207	3	0.000000	0.150657	0.000349
LOC554223	554223	3	0.000000	0.150657	0.000349
LOC554247	554247	3	0.000000	0.150657	0.000349
LOC554249	554249	8	0.000000	0.357666	0.000349
LOC574538	574538	3	0.000000	0.150657	0.000349
LOC613266	613266	3	0.000000	0.150657	0.000349
LOC619540	619540	4	1.858187	0.210647	0.133018
LOC63930	63930	4	0.000000	0.210647	0.000349
LOC641367	641367	3	0.000000	0.150657	0.000349
LOC641510	641510	3	0.000000	0.150657	0.000349
LOC642204	642204	3	0.000000	0.150657	0.000349
LOC642262	642262	2	0.059471	0.090667	0.004596
LOC642361	642361	2	0.012274	0.090667	0.001226
LOC642502	642502	23	0.786558	0.601872	0.056507
LOC642579	642579	1	0.036435	0.030678	0.002951
LOC642692	642692	4	0.000000	0.210647	0.000349
LOC642776	642776	10	0.000000	0.395594	0.000349
LOC642791	642791	4	0.000000	0.210647	0.000349
LOC642846	642846	7	0.000000	0.338702	0.000349
LOC642852	642852	3	0.000000	0.150657	0.000349
LOC642929	642929	2	0.000000	0.090667	0.000349
LOC642934	642934	4	0.140872	0.210647	0.010407
LOC642947	642947	3	0.000000	0.150657	0.000349
LOC642975	642975	2	0.000000	0.090667	0.000349
LOC643085	643085	3	0.000000	0.150657	0.000349
LOC643201	643201	3	0.000000	0.150657	0.000349
LOC643339	643339	7	0.125925	0.338702	0.009340
LOC643355	643355	3	0.000000	0.150657	0.000349
LOC643367	643367	3	0.000000	0.150657	0.000349
LOC643387	643387	21	3.355353	0.576985	0.239911
LOC643406	643406	3	0.000000	0.150657	0.000349
LOC643454	643454	3	0.000000	0.150657	0.000349
LOC643542	643542	6	0.000000	0.319738	0.000349
LOC643549	643549	3	0.000000	0.150657	0.000349
LOC643554	643554	3	0.497994	0.150657	0.035905
LOC643623	643623	8	0.732248	0.357666	0.052630
LOC643711	643711	3	0.000000	0.150657	0.000349
LOC643733	643733	3	0.000000	0.150657	0.000349
LOC644070	644070	1	0.000000	0.030678	0.000349
LOC644083	644083	3	0.000000	0.150657	0.000349
LOC644135	644135	14	0.000000	0.467785	0.000349
LOC644172	644172	3	0.000000	0.150657	0.000349
LOC644215	644215	3	0.000000	0.150657	0.000349
LOC644357	644357	4	0.000000	0.210647	0.000349
LOC644450	644450	3	0.000000	0.150657	0.000349
LOC644656	644656	3	0.000000	0.150657	0.000349
LOC644717	644717	4	0.000000	0.210647	0.000349
LOC644727	644727	5	0.000000	0.270637	0.000349
LOC644919	644919	2	0.000000	0.090667	0.000349
LOC644924	644924	2	0.000000	0.090667	0.000349
LOC644936	644936	3	0.000000	0.150657	0.000349
LOC645010	645010	3	0.000000	0.150657	0.000349
LOC645166	645166	1	0.493829	0.030678	0.035607
LOC645434	645434	27	0.000000	0.648368	0.000349
LOC645481	645481	4	0.000000	0.210647	0.000349
LOC645553	645553	3	0.000000	0.150657	0.000349
LOC645752	645752	3	0.000000	0.150657	0.000349
LOC645763	645763	4	0.000000	0.210647	0.000349
LOC645949	645949	26	0.178617	0.637242	0.013102
LOC646241	646241	3	0.000000	0.150657	0.000349
LOC646268	646268	3	0.000000	0.150657	0.000349
LOC646358	646358	3	0.000000	0.150657	0.000349
LOC646377	646377	4	0.000000	0.210647	0.000349
LOC646482	646482	3	0.000000	0.150657	0.000349
LOC646517	646517	4	0.000000	0.210647	0.000349
LOC646522	646522	3	0.000000	0.150657	0.000349
LOC646555	646555	2	0.000000	0.090667	0.000349
LOC646730	646730	30	0.000012	0.676906	0.000350
LOC646736	646736	33	0.000265	0.703513	0.000368
LOC646762	646762	3	0.000000	0.150657	0.000349
LOC646778	646778	3	0.000000	0.150657	0.000349
LOC646903	646903	3	0.000000	0.150657	0.000349
LOC646938	646938	3	0.000000	0.150657	0.000349
LOC647020	647020	32	0.728571	0.695842	0.052367
LOC647077	647077	1	0.000580	0.030678	0.000391
LOC647132	647132	6	0.000008	0.319738	0.000350
LOC647264	647264	3	0.000000	0.150657	0.000349
LOC647323	647323	9	0.779093	0.376630	0.055974
LOC647859	647859	2	1.841571	0.090667	0.131832
LOC648691	648691	3	0.000000	0.150657	0.000349
LOC648987	648987	4	0.000000	0.210647	0.000349
LOC649201	649201	1	0.140872	0.030678	0.010407
LOC649305	649305	3	0.000000	0.150657	0.000349
LOC649330	649330	3	0.000000	0.150657	0.000349
LOC649352	649352	3	0.000000	0.150657	0.000349
LOC650293	650293	1	0.000000	0.030678	0.000349
LOC651959	651959	3	0.000000	0.150657	0.000349
LOC652276	652276	3	0.000000	0.150657	0.000349
LOC653071	653071	3	0.000000	0.150657	0.000349
LOC653080	653080	3	0.000000	0.150657	0.000349
LOC653160	653160	3	0.000000	0.150657	0.000349
LOC653453	653453	3	0.000000	0.150657	0.000349
LOC653581	653581	3	0.000000	0.150657	0.000349
LOC653602	653602	1	0.000000	0.030678	0.000349
LOC653924	653924	3	0.000000	0.150657	0.000349
LOC654338	654338	1	0.924598	0.030678	0.066363
LOC654342	654342	4	0.493829	0.210647	0.035607
LOC654841	654841	7	0.003476	0.338702	0.000598
LOC692247	692247	3	0.000000	0.150657	0.000349
LOC724065	724065	11	0.000000	0.414531	0.000349
LOC727751	727751	8	0.000000	0.357666	0.000349
LOC727820	727820	2	0.000000	0.090667	0.000349
LOC727896	727896	14	0.768974	0.467785	0.055252
LOC727916	727916	3	0.000000	0.150657	0.000349
LOC727924	727924	3	0.000000	0.150657	0.000349
LOC727947	727947	14	0.000000	0.467785	0.000349
LOC727983	727983	3	0.000000	0.150657	0.000349
LOC727993	727993	4	0.767257	0.210647	0.055129
LOC728024	728024	1	0.000000	0.030678	0.000349
LOC728040	728040	5	0.000000	0.270637	0.000349
LOC728048	728048	4	0.000000	0.210647	0.000349
LOC728114	728114	25	0.003469	0.625452	0.000597
